0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
4,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,92.1,73.67,90,95,93,78,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,92.1,73.67,90,95,93,78,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,53,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,90,92,87,88,85,93,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,53,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,90,92,87,88,85,93,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,90,92,87,88,85,93,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,53,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,90,92,87,88,85,93,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,54,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,84.1,53,0,0,0,0,0,76,76,120,127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,54,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,84.1,53,0,0,0,0,0,76,76,120,127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,54,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,84.1,53,0,0,0,0,0,76,76,120,127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,84.1,53,0,0,0,0,0,76,76,120,127,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,74,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,90,80,80,0,0,0,0,0
4,55,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,74,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,90,80,80,0,0,0,0,0
3,55,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,74,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,90,80,80,0,0,0,0,0
2,55,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,74,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,90,80,80,0,0,0,0,0
4,56,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,97,87,63
3,56,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,97,87,63
2,56,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,97,87,63
1,56,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,94,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,97,87,63
3,57,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,96.9,90,92,85,98,95,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,57,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,96.9,90,92,85,98,95,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,57,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,96.9,90,92,85,98,95,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,96.9,90,92,85,98,95,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,58,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,88,81,90,88,0,0,0,0,0
3,58,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,88,81,90,88,0,0,0,0,0
1,58,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,88,81,90,88,0,0,0,0,0
2,58,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,88,81,90,88,0,0,0,0,0
1,59,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,95.7,94,0,0,0,0,0,90,96,130,125,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,59,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,95.7,94,0,0,0,0,0,90,96,130,125,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,59,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,95.7,94,0,0,0,0,0,90,96,130,125,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,59,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,95.7,94,0,0,0,0,0,90,96,130,125,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,75,70,67,57,80,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,75,70,67,57,80,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,75,70,67,57,80,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,75,70,67,57,80,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,61,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,87,87,0,0,0,0,0,83,86,126,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,87,87,0,0,0,0,0,83,86,126,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,87,87,0,0,0,0,0,83,86,126,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,61,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,87,87,0,0,0,0,0,83,86,126,118,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,82,85,80,75,88,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,82,85,80,75,88,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,82,85,80,75,88,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,80,82,85,80,75,88,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,63,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,90,80,89,79,99,88,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,90,80,89,79,99,88,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,90,80,89,79,99,88,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,90,80,89,79,99,88,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,98.3,98.5,0,0,0,0,0,0,0,0,0,0,100,100,96,100,0,0,0,0,0,0,0,0,0,0
4,64,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,98.3,98.5,0,0,0,0,0,0,0,0,0,0,100,100,96,100,0,0,0,0,0,0,0,0,0,0
2,64,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,98.3,98.5,0,0,0,0,0,0,0,0,0,0,100,100,96,100,0,0,0,0,0,0,0,0,0,0
1,64,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,98.3,98.5,0,0,0,0,0,0,0,0,0,0,100,100,96,100,0,0,0,0,0,0,0,0,0,0
2,65,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,82,85,0,0,0,0,0,0,0,0,0,0,85,87,76,80,0,0,0,0,0,0,0,0,0,0
1,65,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,82,85,0,0,0,0,0,0,0,0,0,0,85,87,76,80,0,0,0,0,0,0,0,0,0,0
4,65,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,82,85,0,0,0,0,0,0,0,0,0,0,85,87,76,80,0,0,0,0,0,0,0,0,0,0
3,65,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,82,85,0,0,0,0,0,0,0,0,0,0,85,87,76,80,0,0,0,0,0,0,0,0,0,0
3,66,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,93.1,93.9,0,0,0,0,0,0,0,0,0,0,95,96,82,99,0,0,0,0,0,0,0,0,0,0
4,66,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,93.1,93.9,0,0,0,0,0,0,0,0,0,0,95,96,82,99,0,0,0,0,0,0,0,0,0,0
2,66,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,93.1,93.9,0,0,0,0,0,0,0,0,0,0,95,96,82,99,0,0,0,0,0,0,0,0,0,0
1,66,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,93.1,93.9,0,0,0,0,0,0,0,0,0,0,95,96,82,99,0,0,0,0,0,0,0,0,0,0
3,67,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,86,80,80,87,92,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,86,80,80,87,92,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,67,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,86,80,80,87,92,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,86,80,80,87,92,70,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,68,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,86,85,90,70,89,75,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,86,85,90,70,89,75,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,68,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,86,85,90,70,89,75,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,68,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,86,85,90,70,89,75,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,81,78,76,61,76,87,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,69,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,81,78,76,61,76,87,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,81,78,76,61,76,87,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,81,78,76,61,76,87,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,70,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,79.6,71.56,81,83,50,78,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,79.6,71.56,81,83,50,78,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,79.6,71.56,81,83,50,78,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,79.6,71.56,81,83,50,78,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,98.3,93,95,99,100,97,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,71,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,98.3,93,95,99,100,97,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,98.3,93,95,99,100,97,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,98.3,93,95,99,100,97,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,80,89,90,86,70,87,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,72,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,80,89,90,86,70,87,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,72,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,80,89,90,86,70,87,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,80,89,90,86,70,87,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,86.3,87.6,92,79,96,85,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,86.3,87.6,92,79,96,85,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,73,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,86.3,87.6,92,79,96,85,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,86.3,87.6,92,79,96,85,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,74,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,98.4,92,96,87,98,99,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,74,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,98.4,92,96,87,98,99,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,74,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,98.4,92,96,87,98,99,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,98.4,92,96,87,98,99,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,84,88.1,86,83,52,77,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,84,88.1,86,83,52,77,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,84,88.1,86,83,52,77,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,84,88.1,86,83,52,77,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,75,75,75,80,70,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,76,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,75,75,75,80,70,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,76,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,75,75,75,80,70,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,75,75,75,80,70,90,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,68.2,70.9,0,0,0,0,0,70,70,75,144,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,68.2,70.9,0,0,0,0,0,70,70,75,144,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,68.2,70.9,0,0,0,0,0,70,70,75,144,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,68.2,70.9,0,0,0,0,0,70,70,75,144,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,92.6,88.2,89,94,82,99,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
